start_date,end_date,net export [mwh] calculated resolutions,netherlands (export) [mwh] calculated resolutions,netherlands (import) [mwh] calculated resolutions,switzerland (export) [mwh] calculated resolutions,switzerland (import) [mwh] calculated resolutions,denmark (export) [mwh] calculated resolutions,denmark (import) [mwh] calculated resolutions,czech republic (export) [mwh] calculated resolutions,czech republic (import) [mwh] calculated resolutions,luxembourg (export) [mwh] calculated resolutions,luxembourg (import) [mwh] calculated resolutions,sweden (export) [mwh] calculated resolutions,sweden (import) [mwh] calculated resolutions,austria (export) [mwh] calculated resolutions,austria (import) [mwh] calculated resolutions,france (export) [mwh] calculated resolutions,france (import) [mwh] calculated resolutions,poland (export) [mwh] calculated resolutions,poland (import) [mwh] calculated resolutions,norway (export) [mwh] calculated resolutions,norway (import) [mwh] calculated resolutions,belgium (export) [mwh] calculated resolutions,belgium (import) [mwh] calculated resolutions
2018-11-04T00:00:00Z,2018-11-05T00:00:00Z,NA,55497,0,57850,-1525,1193,-27143,10063,-32487,10128,0,16,-8422,30345,-7181,8045,-6904,22706,0,NA,NA,NA,NA
2018-11-05T00:00:00Z,2018-11-06T00:00:00Z,NA,61666,0,48906,-553,1969,-14548,10693,-37562,12876,0,9,-6472,25161,-10289,1462,-21061,17911,-6,NA,NA,NA,NA
2018-11-06T00:00:00Z,2018-11-07T00:00:00Z,NA,56803,0,56174,-10,2726,-12605,15702,-28975,12728,0,17,-6873,28478,-6977,180,-41238,25226,0,NA,NA,NA,NA
2018-11-07T00:00:00Z,2018-11-08T00:00:00Z,NA,50056,-94,53482,-128,4365,-14850,24218,-21215,11928,0,21,-4903,34381,-3430,1915,-44888,26001,-4,NA,NA,NA,NA
2018-11-08T00:00:00Z,2018-11-09T00:00:00Z,NA,49717,-53,32236,-5775,1226,-17527,20636,-17373,12918,0,21,-6562,23186,-10488,1134,-30405,27393,-3,NA,NA,NA,NA
2018-11-09T00:00:00Z,2018-11-10T00:00:00Z,NA,52094,0,50563,-91,810,-24355,27120,-11671,12524,0,7,-8392,36510,-3245,637,-41921,29804,0,NA,NA,NA,NA
2018-11-10T00:00:00Z,2018-11-11T00:00:00Z,NA,50353,0,63610,0,18069,-10104,36487,-7868,9864,0,607,-4124,54593,-1623,7,-53134,29911,0,NA,NA,NA,NA
2018-11-11T00:00:00Z,2018-11-12T00:00:00Z,NA,53404,0,64882,-18,29288,-3907,39653,-4314,9351,0,1205,-932,58100,-2013,522,-38912,30939,0,NA,NA,NA,NA
2018-11-12T00:00:00Z,2018-11-13T00:00:00Z,NA,63303,0,48226,-743,953,-29158,21644,-16729,12215,0,5,-11267,35930,-2732,924,-26383,23527,0,NA,NA,NA,NA
2018-11-13T00:00:00Z,2018-11-14T00:00:00Z,NA,55085,-1,60327,-867,10564,-18214,32993,-9207,12417,0,4,-9114,42189,-1200,4296,-18348,27264,-3,NA,NA,NA,NA
2018-11-14T00:00:00Z,2018-11-15T00:00:00Z,NA,51530,0,64262,-1180,2002,-33994,20014,-20919,13202,0,8,-8133,40040,-3888,5994,-15630,26729,0,NA,NA,NA,NA
2018-11-15T00:00:00Z,2018-11-16T00:00:00Z,NA,56762,0,51297,-2024,40,-41568,24383,-17890,13718,0,14,-7956,39298,-2850,9008,-11179,20008,0,NA,NA,NA,NA
2018-11-16T00:00:00Z,2018-11-17T00:00:00Z,NA,65113,0,60810,-1451,518,-32203,32558,-4436,13007,0,9,-8992,53133,-1064,11810,-5959,0,0,NA,NA,NA,NA
2018-11-17T00:00:00Z,2018-11-18T00:00:00Z,NA,NA,NA,92348,-929,8236,-11662,35462,-2295,9976,0,214,-655,75093,-18,24894,-3961,0,0,NA,NA,NA,NA
2018-11-18T00:00:00Z,2018-11-19T00:00:00Z,NA,58217,0,104639,-552,5591,-24012,34999,-995,9390,0,24,-3188,74701,0,31493,-3397,0,0,NA,NA,NA,NA
2018-11-19T00:00:00Z,2018-11-20T00:00:00Z,NA,47852,0,67170,-2794,30087,-7509,38546,-1068,11947,0,613,-1341,53795,-1525,13847,-6661,0,0,NA,NA,NA,NA
2018-11-20T00:00:00Z,2018-11-21T00:00:00Z,NA,49027,0,57685,-7696,31246,-8774,37237,-10305,12348,0,455,-4288,42209,-3472,35228,-1280,0,0,NA,NA,NA,NA
2018-11-21T00:00:00Z,2018-11-22T00:00:00Z,NA,47359,0,42601,-6500,10206,-15864,35705,-12701,13829,0,79,-7529,38026,-7246,29056,-52,0,0,NA,NA,NA,NA
2018-11-22T00:00:00Z,2018-11-23T00:00:00Z,NA,37164,-2,34765,-9035,288,-32051,35762,-15401,14208,0,12,-10483,37780,-7022,28592,-56,0,0,NA,NA,NA,NA
2018-11-23T00:00:00Z,2018-11-24T00:00:00Z,NA,32441,-3360,40783,-7871,1082,-31494,30060,-14687,13460,0,9,-8037,36896,-9684,26740,-1179,0,0,NA,NA,NA,NA
2018-11-24T00:00:00Z,2018-11-25T00:00:00Z,NA,37279,0,68699,-2719,58,-31198,21617,-19829,11822,0,2,-8498,48998,-1445,27323,-1058,0,0,NA,NA,NA,NA
2018-11-25T00:00:00Z,2018-11-26T00:00:00Z,NA,40812,0,83864,-404,0,-42340,40031,-9517,11124,0,0,-9061,60807,-218,17560,-4326,0,0,NA,NA,NA,NA
2018-11-26T00:00:00Z,2018-11-27T00:00:00Z,NA,42074,-35,38118,-6413,10617,-11804,27062,-10992,13333,0,23,-5259,30970,-11506,8456,-5101,0,0,NA,NA,NA,NA
2018-11-27T00:00:00Z,2018-11-28T00:00:00Z,NA,32736,-2081,39141,-8420,14258,-15218,18779,-22294,13795,0,1267,-4424,28496,-12877,4938,-20351,0,0,NA,NA,NA,NA
2018-11-28T00:00:00Z,2018-11-29T00:00:00Z,NA,31395,-308,90880,-385,23255,-5426,30297,-19963,13101,0,148,-2228,49101,-1047,6912,-10513,20325,0,NA,NA,NA,NA
2018-11-29T00:00:00Z,2018-11-30T00:00:00Z,NA,25376,-570,90573,-11,22708,-9961,30024,-10663,12444,0,0,-12794,54887,-86,3181,-12544,21295,0,NA,NA,NA,NA
2018-11-30T00:00:00Z,2018-12-01T00:00:00Z,NA,25452,-1893,90163,-229,9816,-19398,24826,-18710,13056,0,2,-11998,43313,-1366,5636,-15731,22687,0,NA,NA,NA,NA
2018-12-01T00:00:00Z,2018-12-02T00:00:00Z,NA,30343,-121,81705,0,5593,-16698,39447,-3404,10835,0,256,-9271,66399,-1275,2225,-17770,27829,0,NA,NA,NA,NA
2018-12-02T00:00:00Z,2018-12-03T00:00:00Z,NA,34307,-4,92313,0,44165,0,39371,-3398,9651,0,2342,0,70741,-1177,1651,-20632,25434,0,NA,NA,NA,NA
2018-12-03T00:00:00Z,2018-12-04T00:00:00Z,NA,30343,0,66140,-49,22602,-7866,33899,-4722,11863,0,653,-7751,55672,-3456,62,-63563,25825,0,NA,NA,NA,NA
2018-12-04T00:00:00Z,2018-12-05T00:00:00Z,NA,47609,0,60666,-108,13968,-10275,27348,-8501,13132,0,463,-9940,43947,-3796,57,-30556,6702,0,NA,NA,NA,NA
2018-12-05T00:00:00Z,2018-12-06T00:00:00Z,NA,31561,-161,55095,-41,7586,-8540,34062,-6013,13208,0,8,-10675,46002,-4689,25,-56341,0,0,NA,NA,NA,NA
2018-12-06T00:00:00Z,2018-12-07T00:00:00Z,NA,42953,-11,60884,0,13594,-2572,29217,-4356,12744,0,993,-6926,48675,-3103,0,-62257,16610,0,NA,NA,NA,NA
2018-12-07T00:00:00Z,2018-12-08T00:00:00Z,NA,37053,0,73773,0,32435,-140,35401,-5136,11376,0,1029,-1228,63955,-1773,93,-47866,24562,0,NA,NA,NA,NA
2018-12-08T00:00:00Z,2018-12-09T00:00:00Z,NA,37747,0,77351,0,44029,0,48068,-1428,9568,0,1743,0,74013,-1723,999,-40573,24257,0,NA,NA,NA,NA
2018-12-09T00:00:00Z,2018-12-10T00:00:00Z,NA,43624,0,82457,0,48953,0,38835,-6673,9017,0,1769,0,68608,-527,2092,-36715,24485,0,NA,NA,NA,NA
2018-12-10T00:00:00Z,2018-12-11T00:00:00Z,NA,47185,0,78854,-528,29147,-4741,37114,-14004,11612,0,809,-2649,59211,-473,8447,-9031,22526,0,NA,NA,NA,NA
2018-12-11T00:00:00Z,2018-12-12T00:00:00Z,NA,62802,0,58570,-2107,13388,-18719,27578,-13811,12941,0,434,-10133,39811,-1631,17957,-5112,23445,0,NA,NA,NA,NA
2018-12-12T00:00:00Z,2018-12-13T00:00:00Z,NA,44655,0,35604,-8146,1657,-34939,21817,-13167,13417,0,3,-12013,30952,-7232,5117,-17874,22875,0,NA,NA,NA,NA
2018-12-13T00:00:00Z,2018-12-14T00:00:00Z,NA,49203,0,50507,-475,289,-33194,32082,-4705,12651,0,3,-13112,48930,-2946,5288,-15839,24787,0,NA,NA,NA,NA
2018-12-14T00:00:00Z,2018-12-15T00:00:00Z,NA,58479,0,35515,-5749,0,-39122,26035,-10333,13799,0,16,-1632,39936,-5952,16863,-6790,23189,0,NA,NA,NA,NA
2018-12-15T00:00:00Z,2018-12-16T00:00:00Z,NA,59998,0,89353,-467,8460,-28363,24360,-18115,11630,0,0,-24,64762,-676,38450,-2817,21270,0,NA,NA,NA,NA
2018-12-16T00:00:00Z,2018-12-17T00:00:00Z,NA,50728,0,79752,-107,15533,-20746,32714,-7832,11632,0,0,-24,72337,-577,21268,-4722,23004,0,NA,NA,NA,NA
2018-12-17T00:00:00Z,2018-12-18T00:00:00Z,NA,25764,-2150,51836,-129,3797,-21987,28259,-6468,13310,0,0,-24,52083,-5248,2044,-41514,24831,0,NA,NA,NA,NA
2018-12-18T00:00:00Z,2018-12-19T00:00:00Z,NA,21701,-3467,75103,0,8939,-12833,34927,-4364,13007,0,1,-23,60708,-3005,811,-46824,25351,0,NA,NA,NA,NA
2018-12-19T00:00:00Z,2018-12-20T00:00:00Z,NA,44784,0,76404,0,13604,-21681,31521,-10195,13106,0,0,-24,60340,-684,1407,-31972,26246,0,NA,NA,NA,NA
2018-12-20T00:00:00Z,2018-12-21T00:00:00Z,NA,27532,-2830,77660,0,8712,-20535,33573,-5676,12477,0,0,-24,66398,-1712,394,-25037,23653,0,NA,NA,NA,NA
2018-12-21T00:00:00Z,2018-12-22T00:00:00Z,NA,44535,0,86862,0,40785,-323,34461,-6157,10742,0,0,-24,70135,-919,1435,-24045,26165,0,NA,NA,NA,NA
2018-12-22T00:00:00Z,2018-12-23T00:00:00Z,NA,29845,-2570,72918,-16,40464,-904,26483,-9765,8622,0,0,-24,69020,-609,237,-30558,20452,0,NA,NA,NA,NA
2018-12-23T00:00:00Z,2018-12-24T00:00:00Z,NA,60446,0,41465,-47,35610,-5705,9888,-20646,8289,0,0,-24,46722,-3131,3,-48397,20021,0,NA,NA,NA,NA
2018-12-24T00:00:00Z,2018-12-25T00:00:00Z,NA,73069,0,40554,-1840,36879,-193,2269,-38848,10456,0,0,-24,29787,-16757,1805,-30248,13908,-3,NA,NA,NA,NA
2018-12-25T00:00:00Z,2018-12-26T00:00:00Z,NA,73127,0,45668,-1245,27421,-230,17087,-29641,10048,0,0,-24,33975,-9737,4935,-10019,19380,0,NA,NA,NA,NA
2018-12-26T00:00:00Z,2018-12-27T00:00:00Z,NA,73113,0,66136,-7757,12397,-15359,8680,-43838,12489,0,0,-24,42211,-17677,51702,0,11638,0,NA,NA,NA,NA
2018-12-27T00:00:00Z,2018-12-28T00:00:00Z,NA,52163,-1,78858,-4989,1086,-31529,10872,-45999,11148,0,0,-24,39906,-14244,36396,-518,4772,-61,NA,NA,NA,NA
2018-12-28T00:00:00Z,2018-12-29T00:00:00Z,NA,63019,-3150,79205,-3301,551,-38803,8008,-42540,11197,0,0,-24,39924,-10234,21930,-1315,8109,-2,NA,NA,NA,NA
2018-12-29T00:00:00Z,2018-12-30T00:00:00Z,NA,58807,0,99495,-1224,20237,-8922,27427,-30102,11730,0,18,-14,55362,-4420,31219,-571,19118,0,NA,NA,NA,NA
2018-12-30T00:00:00Z,2018-12-31T00:00:00Z,NA,50010,-1,79839,-3114,29212,-11433,27038,-22474,8881,0,48,0,55508,-3669,23097,-2187,21874,0,NA,NA,NA,NA
2018-12-31T00:00:00Z,2019-01-01T00:00:00Z,NA,55494,-550,60828,-3838,4860,-30229,2145,-51579,11665,0,27,-3547,32249,-13389,11963,-13135,9074,-713,NA,NA,NA,NA
2019-01-01T00:00:00Z,2019-01-02T00:00:00Z,NA,42607,0,98813,-234,40752,-911,36253,-5967,9686,0,1455,-75,74234,-52,21328,-1046,24966,0,NA,NA,NA,NA
2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,NA,32366,-2365,93860,-623,32322,-2729,20209,-25061,11435,0,927,-3613,52569,-4531,7978,-4493,20297,0,NA,NA,NA,NA
2019-01-03T00:00:00Z,2019-01-04T00:00:00Z,NA,47204,-792,86875,-3584,13225,-26113,10079,-34731,13434,0,1699,-5323,38901,-10384,28020,-486,15640,-408,NA,NA,NA,NA
2019-01-04T00:00:00Z,2019-01-05T00:00:00Z,NA,40378,-61,83102,-3549,16396,-8985,31262,-13713,13279,0,411,-3091,57543,-3588,29819,0,24384,0,NA,NA,NA,NA
2019-01-05T00:00:00Z,2019-01-06T00:00:00Z,NA,35668,-183,95162,-617,23943,-4841,34670,-6504,12050,0,1012,-1076,69561,-561,26870,-416,29066,0,NA,NA,NA,NA
2019-01-06T00:00:00Z,2019-01-07T00:00:00Z,NA,50303,-2776,114241,-1774,15346,-24665,10159,-26560,12463,0,1166,-7376,55891,-1789,40759,-5,17430,0,NA,NA,NA,NA
2019-01-07T00:00:00Z,2019-01-08T00:00:00Z,NA,45912,-1744,71892,-1663,12976,-7798,31381,-9578,14297,0,973,-2596,45246,-1978,11787,-4666,23431,0,NA,NA,NA,NA
2019-01-08T00:00:00Z,2019-01-09T00:00:00Z,NA,46107,0,86295,-174,23585,-38,36660,-4098,11436,0,1512,0,61693,-416,6058,-6098,26437,0,NA,NA,NA,NA
2019-01-09T00:00:00Z,2019-01-10T00:00:00Z,NA,42594,0,88719,-400,18556,-2340,35701,-5739,12914,0,972,-55,63343,-52,6817,-6044,25781,0,NA,NA,NA,NA
2019-01-10T00:00:00Z,2019-01-11T00:00:00Z,NA,29298,-4801,41893,-6024,9232,-6653,13482,-14873,13512,0,1359,-8148,34500,-9061,6740,-17757,22664,0,NA,NA,NA,NA
2019-01-11T00:00:00Z,2019-01-12T00:00:00Z,NA,42947,0,79650,-1149,9819,-9537,30366,-12459,14501,0,625,-3657,52155,-1884,15262,-940,25221,0,NA,NA,NA,NA
2019-01-12T00:00:00Z,2019-01-13T00:00:00Z,NA,46435,0,107096,-464,33846,-1158,36718,-9603,11376,0,1174,0,70354,-441,20228,-2864,26017,0,NA,NA,NA,NA
2019-01-13T00:00:00Z,2019-01-14T00:00:00Z,NA,39038,0,102056,0,45774,0,41744,-4430,8050,0,1648,0,75034,-265,7008,-9258,26893,0,NA,NA,NA,NA
2019-01-14T00:00:00Z,2019-01-15T00:00:00Z,NA,37727,0,76495,-1217,25990,-4836,27738,-11447,11523,0,724,-1483,50900,-2189,6189,-5402,23783,0,NA,NA,NA,NA
2019-01-15T00:00:00Z,2019-01-16T00:00:00Z,NA,48999,0,89208,-5912,27377,-38,27895,-9950,15045,0,1078,0,48606,-3332,29986,-7,24528,0,NA,NA,NA,NA
2019-01-16T00:00:00Z,2019-01-17T00:00:00Z,NA,40735,0,83071,-2170,23477,-343,28815,-9599,13601,0,1278,-180,45638,-1675,10863,-5918,26964,0,NA,NA,NA,NA
2019-01-17T00:00:00Z,2019-01-18T00:00:00Z,NA,36107,0,85571,-769,30014,0,36576,-4361,13335,0,1987,0,60001,-757,10509,-9516,25329,0,NA,NA,NA,NA
2019-01-18T00:00:00Z,2019-01-19T00:00:00Z,NA,40626,-303,72643,-6416,9095,-10330,17308,-22301,14446,0,1494,-4697,35089,-6201,37798,-155,24565,0,NA,NA,NA,NA
2019-01-19T00:00:00Z,2019-01-20T00:00:00Z,NA,12913,-3669,82495,-5739,17548,-13193,14532,-16129,12704,0,1610,-2416,46383,-2869,48776,0,22628,0,NA,NA,NA,NA
2019-01-20T00:00:00Z,2019-01-21T00:00:00Z,NA,18257,-4797,78736,-3670,25522,-10654,20747,-8300,10571,0,5468,-2013,46958,-1220,27082,-725,22681,0,NA,NA,NA,NA
2019-01-21T00:00:00Z,2019-01-22T00:00:00Z,NA,29134,-1096,43565,-8584,8026,-10070,25415,-8779,11912,0,429,-4591,36596,-7088,30923,-1622,23960,0,NA,NA,NA,NA
2019-01-22T00:00:00Z,2019-01-23T00:00:00Z,NA,37256,-4754,52962,-2585,6449,-9166,43758,-2353,12018,0,829,-1792,46477,-2169,18653,-2402,28765,0,NA,NA,NA,NA
2019-01-23T00:00:00Z,2019-01-24T00:00:00Z,NA,21974,-2468,33942,-10185,1886,-15298,35126,-2204,12461,0,6,-10570,42534,-7227,9149,-11394,24540,0,NA,NA,NA,NA
2019-01-24T00:00:00Z,2019-01-25T00:00:00Z,NA,12310,-18561,22718,-26080,293,-16640,12943,-18439,13627,0,892,-6596,21484,-17233,7783,-15492,22025,0,NA,NA,NA,NA
2019-01-25T00:00:00Z,2019-01-26T00:00:00Z,NA,9112,-12541,42952,-5053,8120,-10085,21179,-13870,13488,0,311,-3016,33790,-9531,6309,-13744,21926,0,NA,NA,NA,NA
2019-01-26T00:00:00Z,2019-01-27T00:00:00Z,NA,27946,-181,95574,-72,39676,-976,38676,-6248,11939,0,4207,0,71115,-405,3813,-11672,25458,0,NA,NA,NA,NA
2019-01-27T00:00:00Z,2019-01-28T00:00:00Z,NA,30943,-550,98389,-9,50194,0,39254,-3856,10971,0,5487,0,76753,-1423,6187,-23144,26715,0,NA,NA,NA,NA
2019-01-28T00:00:00Z,2019-01-29T00:00:00Z,NA,33738,-981,78669,-536,32403,-486,28135,-4557,12146,0,6274,0,64200,-325,7663,-15053,25331,0,NA,NA,NA,NA
2019-01-29T00:00:00Z,2019-01-30T00:00:00Z,NA,39718,0,80818,-1288,13916,-3516,23410,-5935,13490,0,2240,-705,55501,-880,18027,-3197,25089,0,NA,NA,NA,NA
2019-01-30T00:00:00Z,2019-01-31T00:00:00Z,NA,43544,-19,80525,-1711,24062,-1393,28414,-7265,14389,0,3346,-290,60296,-24,18278,-2291,24543,0,NA,NA,NA,NA
2019-01-31T00:00:00Z,2019-02-01T00:00:00Z,NA,43935,-73,65190,-3132,8361,-10696,29187,-10159,14418,0,1100,-6296,51897,-1567,18428,-5148,24945,0,NA,NA,NA,NA
2019-02-01T00:00:00Z,2019-02-02T00:00:00Z,NA,55014,0,67996,-1184,16698,-16911,17569,-16526,13892,0,567,-6396,47766,-2530,10883,-5096,22591,0,NA,NA,NA,NA
2019-02-02T00:00:00Z,2019-02-03T00:00:00Z,NA,17344,-946,80692,-20,29414,-7715,1407,-35847,10108,0,5939,-2977,43235,-7503,1074,-26423,14845,-75,NA,NA,NA,NA
2019-02-03T00:00:00Z,2019-02-04T00:00:00Z,NA,51852,0,108381,-1135,39219,-2461,7878,-32429,12296,0,8331,-1274,50649,-11734,20509,-4590,16134,0,NA,NA,NA,NA
2019-02-04T00:00:00Z,2019-02-05T00:00:00Z,NA,42994,-221,86875,-756,29440,-1160,21891,-19192,8575,0,2619,0,44076,-7884,14109,-2748,23291,0,NA,NA,NA,NA
2019-02-05T00:00:00Z,2019-02-06T00:00:00Z,NA,30144,-1811,81115,-4564,10605,-10625,17177,-16276,13236,0,653,-8479,40985,-2688,35122,-519,24217,0,NA,NA,NA,NA
2019-02-06T00:00:00Z,2019-02-07T00:00:00Z,NA,27114,-7167,85788,-1348,17152,-4715,25470,-10539,13553,0,2421,-1285,51900,-2008,16320,-4751,26799,0,NA,NA,NA,NA
2019-02-07T00:00:00Z,2019-02-08T00:00:00Z,NA,32592,-4235,79635,-116,18473,-3810,27904,-7989,12866,0,2281,-674,56135,-208,1244,-20744,24262,0,NA,NA,NA,NA
2019-02-08T00:00:00Z,2019-02-09T00:00:00Z,NA,47886,0,91074,-62,19340,-3402,31570,-6448,11171,0,1195,-1680,65226,-555,3547,-17635,26453,0,NA,NA,NA,NA
2019-02-09T00:00:00Z,2019-02-10T00:00:00Z,NA,39852,-244,101988,-12,23074,-1784,42268,-5768,9746,0,1680,0,73281,-79,3515,-13719,25516,0,NA,NA,NA,NA
2019-02-10T00:00:00Z,2019-02-11T00:00:00Z,NA,45528,0,81515,-17,26595,-1027,43835,-4712,7122,0,4772,0,68402,-2729,926,-40915,25496,0,NA,NA,NA,NA
2019-02-11T00:00:00Z,2019-02-12T00:00:00Z,NA,42848,0,82720,-514,22409,-7120,26830,-15932,13738,0,963,-1941,55620,-1133,7819,-5388,23941,0,NA,NA,NA,NA
2019-02-12T00:00:00Z,2019-02-13T00:00:00Z,NA,47666,0,92431,-701,12905,-14485,19078,-28089,13740,0,709,-2746,44095,-5872,27605,-1280,25768,0,NA,NA,NA,NA
2019-02-13T00:00:00Z,2019-02-14T00:00:00Z,NA,54915,0,88277,-874,10232,-11474,24883,-19587,12202,0,543,-4127,51982,-1883,24993,-1468,25866,0,NA,NA,NA,NA
2019-02-14T00:00:00Z,2019-02-15T00:00:00Z,NA,12597,-1870,68785,-1489,5025,-26311,15885,-23195,13403,0,775,-5709,42741,-3454,9106,-11596,25109,0,NA,NA,NA,NA
2019-02-15T00:00:00Z,2019-02-16T00:00:00Z,NA,21666,-4634,68535,-875,3648,-25863,17152,-17158,11993,0,457,-6476,48063,-3037,4802,-17671,24359,0,NA,NA,NA,NA
2019-02-16T00:00:00Z,2019-02-17T00:00:00Z,NA,61278,0,89739,-766,11115,-12250,29367,-11429,12535,0,1168,-2360,66139,-227,18062,-7670,26619,0,NA,NA,NA,NA
2019-02-17T00:00:00Z,2019-02-18T00:00:00Z,NA,57913,0,75567,-133,32770,-2470,15185,-16094,7927,0,6220,-1460,54012,-1697,3179,-22877,22939,0,NA,NA,NA,NA
2019-02-18T00:00:00Z,2019-02-19T00:00:00Z,NA,28032,-4928,62618,-718,9322,-11440,29976,-7735,10206,0,1423,-3879,58185,-2150,592,-35749,25944,0,NA,NA,NA,NA
2019-02-19T00:00:00Z,2019-02-20T00:00:00Z,NA,59635,0,81470,-1945,9492,-7922,33077,-9864,13956,0,550,-3131,57011,-231,13924,-6277,26717,0,NA,NA,NA,NA
2019-02-20T00:00:00Z,2019-02-21T00:00:00Z,NA,40079,-134,66031,-1934,3724,-9941,28045,-17708,13239,0,68,-8022,48204,-2266,8312,-11401,23102,0,NA,NA,NA,NA
2019-02-21T00:00:00Z,2019-02-22T00:00:00Z,NA,49312,0,61902,-1094,13510,-5201,31968,-9556,13100,0,778,-4613,54974,-818,5356,-13281,24583,0,NA,NA,NA,NA
2019-02-22T00:00:00Z,2019-02-23T00:00:00Z,NA,35319,-5181,64000,-915,7109,-11687,13983,-22934,13795,0,1054,-1888,36929,-5582,2380,-28642,20550,0,NA,NA,NA,NA
2019-02-23T00:00:00Z,2019-02-24T00:00:00Z,NA,51317,0,80528,-90,12813,-8347,12424,-14480,10841,0,2339,-3625,53338,-4835,1456,-26058,22518,0,NA,NA,NA,NA
2019-02-24T00:00:00Z,2019-02-25T00:00:00Z,NA,57466,-29,66628,-2,8493,-10356,9788,-17639,9505,0,911,-4029,47698,-4562,644,-31495,19613,0,NA,NA,NA,NA
2019-02-25T00:00:00Z,2019-02-26T00:00:00Z,NA,28309,-11033,54109,-978,6437,-11441,10968,-24015,10313,0,1587,-8762,39430,-5280,14,-45365,21124,0,NA,NA,NA,NA
2019-02-26T00:00:00Z,2019-02-27T00:00:00Z,NA,17430,-12315,45327,-3724,6948,-10382,5651,-22052,11642,0,1838,-3631,33992,-6409,0,-62880,20601,0,NA,NA,NA,NA
2019-02-27T00:00:00Z,2019-02-28T00:00:00Z,NA,24752,-8546,45938,-934,4564,-17413,21584,-10773,10275,0,10,-8239,48949,-3214,6,-62399,21750,0,NA,NA,NA,NA
2019-02-28T00:00:00Z,2019-03-01T00:00:00Z,NA,65497,-2360,57475,0,19924,-5032,16210,-8523,9801,0,2156,-3736,52500,-2818,0,-54788,22768,0,NA,NA,NA,NA
2019-03-01T00:00:00Z,2019-03-02T00:00:00Z,NA,32913,-3846,30596,-7595,13617,-19117,7457,-16570,11867,0,3544,-2673,26303,-4771,0,-58954,20690,0,NA,NA,NA,NA
2019-03-02T00:00:00Z,2019-03-03T00:00:00Z,NA,44301,0,40514,-7102,11362,-15584,22905,-4697,9249,0,226,-5429,45229,-4872,294,-54345,25597,0,NA,NA,NA,NA
2019-03-03T00:00:00Z,2019-03-04T00:00:00Z,NA,57182,0,75959,-12173,41460,0,46665,-1230,8661,0,2474,0,69563,-1536,9335,-15406,26393,0,NA,NA,NA,NA
2019-03-04T00:00:00Z,2019-03-05T00:00:00Z,NA,43639,0,84618,-12743,33221,0,35528,-1211,8502,0,1568,0,65735,-198,13858,-11864,25782,0,NA,NA,NA,NA
2019-03-05T00:00:00Z,2019-03-06T00:00:00Z,NA,41130,0,69233,-12406,24279,-2436,19075,-8023,8739,0,1359,-1775,41369,-4026,15225,-16521,24112,0,NA,NA,NA,NA
2019-03-06T00:00:00Z,2019-03-07T00:00:00Z,NA,50301,-131,46794,-8430,30926,0,23810,-14358,7915,0,3242,0,40500,-2970,554,-41941,23598,0,NA,NA,NA,NA
2019-03-07T00:00:00Z,2019-03-08T00:00:00Z,NA,51120,0,80319,-13013,29447,-12,25595,-8814,7139,0,1704,0,54107,-1299,3389,-24517,25095,0,NA,NA,NA,NA
2019-03-08T00:00:00Z,2019-03-09T00:00:00Z,NA,43246,-48,76287,-13015,22202,-3559,33474,-5265,8039,0,1144,-2203,56607,-734,12425,-17896,24048,0,NA,NA,NA,NA
2019-03-09T00:00:00Z,2019-03-10T00:00:00Z,NA,55295,0,93728,-13441,29164,0,41835,-3436,8998,0,1701,0,62599,-379,11621,-9505,26271,0,NA,NA,NA,NA
2019-03-10T00:00:00Z,2019-03-11T00:00:00Z,NA,51591,-1,46438,-6569,30709,0,11966,-6877,6145,0,5910,0,32164,-3623,4436,-56732,19002,0,NA,NA,NA,NA
2019-03-11T00:00:00Z,2019-03-12T00:00:00Z,NA,43353,0,45577,-8725,20952,-4595,22224,-12387,11590,0,6157,-2893,31320,-7384,128,-41380,20051,0,NA,NA,NA,NA
2019-03-12T00:00:00Z,2019-03-13T00:00:00Z,NA,35533,-3862,61448,-10694,28985,-134,29117,-11759,11050,0,2271,0,47289,-6778,2572,-29805,21740,0,NA,NA,NA,NA
2019-03-13T00:00:00Z,2019-03-14T00:00:00Z,NA,34793,-228,84418,-13376,31406,0,43886,-503,12026,0,1704,0,67632,-253,6038,-15375,24894,0,NA,NA,NA,NA
2019-03-14T00:00:00Z,2019-03-15T00:00:00Z,NA,33111,-3462,69341,-11365,32743,0,42718,-810,10922,0,1705,0,59098,-580,868,-31752,26919,0,NA,NA,NA,NA
2019-03-15T00:00:00Z,2019-03-16T00:00:00Z,NA,56767,0,63070,-9227,49920,0,35084,-1559,10030,0,1704,0,49639,-1373,1850,-46590,23792,0,NA,NA,NA,NA
2019-03-16T00:00:00Z,2019-03-17T00:00:00Z,NA,61790,0,65166,-8812,46372,0,41737,-92,8254,0,2549,0,58526,-4150,2955,-47657,18358,0,NA,NA,NA,NA
2019-03-17T00:00:00Z,2019-03-18T00:00:00Z,NA,35973,-722,76338,-11200,32789,-580,40230,-1400,9121,0,1704,0,58017,-2038,40039,-3215,22418,0,NA,NA,NA,NA
2019-03-18T00:00:00Z,2019-03-19T00:00:00Z,NA,42623,-205,79097,-14058,21089,-4896,26750,-18295,10476,0,1071,-2223,36555,-12779,44792,-603,21246,0,NA,NA,NA,NA
